CTYNAME,0_4,5_19,20_,Cum_inf,Cum_inf_low,Cum_inf_high,Cum_inf_0,Cum_inf_0_low,Cum_inf_0_high,Cum_inf_1,Cum_inf_1_low,Cum_inf_1_high,Cum_inf_2,Cum_inf_2_low,Cum_inf_2_high,Cum_Hosp,Cum_Hosp_low,Cum_Hosp_high,Cum_Hosp_0,Cum_Hosp_1,Cum_Hosp_2
El Paso,55654,193438,620788,271.4209672218282,210.60028192316648,366.0403158271678,127.41583431509346,95.09080103452692,176.26249358105335,107.09588118951002,86.03379567433412,136.6513754275472,38.015724639080304,29.54126669833721,49.77840480626473,44.94249721934816,34.25064030384027,61.11031848798223,29.312794559922395,10.511287612919396,4.942801509905991
Ellis,14372,50147,158310,346.2910433102411,256.0704013528969,474.3222810735182,163.3415424273096,115.55459301155814,232.76646731874345,131.12656601769973,98.02473764351564,171.96546270950816,51.19214373730056,38.04765959410376,69.00856828864688,56.742459602716494,41.31632009406524,78.29172965478998,37.40092352768005,12.61151382091098,6.486605370219721
Erath,2365,9966,31864,871.0875279580032,703.8587942335233,1093.554487185873,242.14610924851115,195.29352935064733,298.62714384349664,505.3351126752117,402.7804595392505,649.6183114115478,123.97909864822724,98.6055046768255,160.81132707535872,120.02083490126287,95.26868854326712,153.62296983685238,56.50949207086664,47.794010076636965,15.425239771305922
Falls,974,3066,13246,201.35180445151903,159.60917648665546,240.70485369293783,87.1700582125903,68.47823733003783,104.34376242528782,73.97417599782426,61.185737193969565,90.33107082261314,39.12308614025886,31.221577323365697,48.30153783982631,34.250486716369835,26.138345798470155,40.921135305241656,21.279776671383303,7.612708338183916,5.157390039652166
Fannin,1911,6890,28770,333.6354615854264,257.1329280809521,431.22638575748135,136.24757154701643,104.07763639795378,176.59044380036408,130.3724729695134,100.1773853831714,167.45398027835054,66.3585674179891,49.78434411517586,87.41223322727271,53.99906425213945,40.416147673166726,71.359911531673,32.549242760221624,12.986388799048855,8.651025466215984
Fayette,1295,4397,19782,209.87410197071196,164.03958871691194,264.7594680054198,86.69293269579477,68.38827984750715,110.5217016240212,80.87577537500462,63.53805170184906,102.28432204086084,41.518669152060575,31.702948826945363,53.69223531004528,34.919935316114646,27.25909647597523,45.082188643480514,21.111558918674252,8.341444994702556,5.535591573903085
Fisher,157,702,2753,168.35859422154064,141.86539981094114,191.3779761624928,37.73838538363511,33.229164083300624,42.23952483723655,93.64382757160551,78.86044949061113,106.99592627791208,36.58072749549473,29.713557031188216,43.04598925481277,24.95860353674041,20.995246678718477,29.022387579297487,9.783711231966372,10.148869429139635,5.043037844283356
Floyd,297,1148,3645,140.35630390036715,116.29564530284088,166.90304531417524,47.98641401284445,40.60481543320534,56.81305478193645,67.310240628828,55.19593445714029,80.75290759172826,24.62378653276687,19.72857747564047,30.224382496621008,22.775600022901592,18.442693420614457,27.175234599299387,12.190236760718667,7.1452235164804,3.3934299440382825
Foard,49,201,829,74.40960576547948,66.71864182461017,82.43230579612282,16.710196854727034,15.516876955625662,18.228973884955376,36.2864712605376,32.69705151706963,39.79431068839492,21.31586005913022,18.399628515537675,24.207697498679,11.929239281171723,10.4739613276256,13.338951114483338,4.515221029877763,4.263908151384208,3.1292061178679225
Fort Bend,53674,211437,651667,209.94924538030756,155.050181844286,276.9271658242646,95.92638883032105,67.82909070202022,127.05363156667896,83.96357840701049,64.46166199205493,106.9356173038849,30.61653047055958,22.79675398796997,39.47303284493992,34.54992381588594,25.55539520246109,45.66689722496278,22.052999047543484,8.482259711529846,4.011577614154312
Franklin,592,1984,8159,201.44829975390476,163.14819494775293,240.7449446505405,76.38952349832994,62.00565517363639,91.77765274225384,85.3734889761239,68.65850242091844,102.63193776110504,40.08551647481109,31.740583668539134,48.90389422291512,33.22402854493885,26.412299361696004,40.61956317472317,18.963436165015192,8.807579085617398,5.40998638648609
Freestone,1136,3903,15402,262.1849538098247,213.8793609373735,318.3709923621912,111.02610874328228,89.54731142749974,136.0263627692449,100.98295341126956,81.66638777514878,120.2555027245071,51.71484040982535,41.57709970599274,62.56196080338693,43.148218501560834,34.928876083552886,53.14038167944283,26.824411738342786,10.03314537311404,6.777091976089962
Frio,1150,4005,12832,205.76449021918077,169.962663433333,258.84656633051634,84.15465706312898,68.79905219718937,104.91698940039252,90.81987477757328,75.59864942662006,114.39941798895664,29.65415629015401,24.16486520168744,37.7889591659833,33.62311798849676,27.538776470607296,41.77653107105221,20.19641998618731,9.230770789686208,3.929342331990594
Gaines,2341,6500,13682,1329.0706128108554,1098.8921376299334,1636.788965952196,596.956571011591,509.10043185175215,693.0896377368284,530.6740405760034,422.4569737901032,675.6301280100649,206.6597027969333,162.67145526664294,270.2006422704963,224.36970141816747,183.06068936756952,278.63561168889606,148.6370903906675,51.19996097817288,25.893732816073125
Galveston,20512,73006,268226,310.4970971747653,237.29499089649025,417.1544944778103,142.64404900708283,105.55004707423964,198.9626654995048,117.70767224646792,91.19733955952964,157.7619534639403,51.32904773086774,39.36184952800093,69.50200254784343,50.91477088034222,38.29771256812673,69.51712642709583,32.60655698607511,11.471531012969876,6.649511353162312
Garza,219,811,3487,149.6488612447901,127.04243300902556,173.55094004941083,45.59189395241227,39.85846047012196,52.593738574706656,68.95034014010093,58.286956266757336,79.99079114313645,35.40427861618509,28.990581651805297,42.19043430241978,24.059836704490884,20.03400717964276,28.260445480302696,11.78918666976692,7.381168719862133,4.842873716346018
