CTYNAME,0_4,5_19,20_,Cum_inf,Cum_inf_low,Cum_inf_high,Cum_inf_0,Cum_inf_0_low,Cum_inf_0_high,Cum_inf_1,Cum_inf_1_low,Cum_inf_1_high,Cum_inf_2,Cum_inf_2_low,Cum_inf_2_high,Cum_Hosp,Cum_Hosp_low,Cum_Hosp_high,Cum_Hosp_0,Cum_Hosp_1,Cum_Hosp_2
Goliad,327,1210,5607,13.34611216783815,11.595464262718501,16.028607991621207,4.005943500398857,3.4422788739742005,4.890980894807489,8.131495706076779,6.996327964737033,9.598215511957505,1.259634293170826,1.0756091160838732,1.5215208249225913,2.264045214218388,1.9442762035272079,2.7251500349419833,1.0426572664805902,1.042054442260722,0.18868153043861255
Gonzales,1434,4368,14128,13.515377451969616,11.265861758338245,15.671190158604709,4.349201696196501,3.5312547924452833,5.061812878721497,8.45632224441574,7.218165948344474,9.944309616284176,0.6776044104259193,0.5695181534390631,0.7995618162430562,2.3103310040429674,1.903087561371265,2.730817747739181,1.128852124753902,1.073494075777266,0.10193482405098414
Gray,1247,4534,15135,13.58369912397579,11.673444923976781,15.803507263379446,4.253099043717069,3.505553317878029,5.083972255312282,8.45211722836683,7.310888359819989,9.917913453599281,0.9095942533421069,0.7748267717558389,1.0742291156561676,2.322318409950342,1.9490049948517894,2.758665384764496,1.1122501860607032,1.0775186600324425,0.135837147951532
Grayson,9186,29798,107923,18.31052691467752,15.104981399165029,21.520196517599786,6.368920390173793,5.032677380796168,7.63773016260704,10.502468415839232,8.850828264467353,12.319412718869707,1.4021624360487128,1.1600186276947826,1.6680198697155273,3.157280278712875,2.547894960565871,3.742751774529323,1.6385005757154658,1.2988569842760582,0.20703472039275955
Gregg,8459,27616,90168,16.54451186849313,14.123124196462928,19.76573117844474,5.348786694236168,4.47965180233438,6.612645597939022,10.147512729824557,8.754118736825102,12.161330293241914,1.0085531288321707,0.8605527830949532,1.2155790929195371,2.77859958796239,2.352862506975829,3.366853694077108,1.3753542355903745,1.2503898549004937,0.1491643120119255
Grimes,2000,6089,24295,15.349062928687582,13.057315019956889,18.203363179784102,5.437182293817445,4.439813936343592,6.708345331465409,8.757308759963866,7.672891128593937,10.325416281416715,1.1777410885288582,1.0172281903537637,1.3930880033390034,2.682719326950839,2.2687764389700638,3.2185724831212603,1.407828936461386,1.1113946720044319,0.17459469555863655
Guadalupe,10511,38993,138950,13.981845394438114,12.148964884291876,16.80651270347626,4.070404602048766,3.397896316187454,5.143819943759149,8.966933824857758,7.778417780696421,10.591987376076633,0.9227006672915286,0.7911725295809158,1.1126457847690407,2.337020568669769,2.010566953422146,2.852837663767602,1.0597921505549155,1.136803883882549,0.13713455057302554
Hale,2029,7254,22478,14.374272282369482,12.322658392170695,16.85754492062572,3.7919926622077074,3.162151043723533,4.618150194483828,9.948897947392107,8.582555170361019,11.510457809291346,0.6481315546307271,0.5570943990981899,0.7596598987338886,2.3179612507748395,1.994142755227264,2.740464663020105,0.9795765912649375,1.2445642196431206,0.09736286855625609
Hall,141,536,2141,27.575802850898263,23.448859785351537,32.21313578719692,7.8813829293729025,6.451703952779019,9.462975596387718,16.67131617555525,14.232267871948896,19.338189695820265,3.0259679490799742,2.5338880610304964,3.5719975568843925,4.413868246285215,3.6987799451161365,5.272086130387084,2.0306514316981232,1.9655526720555017,0.4392671372225175
Hamilton,431,1596,6592,10.269449358601726,9.165828189767913,11.955790260316476,3.207239592612509,2.788523412235074,3.882843369685208,6.227141190762476,5.510533953752348,7.178103053461668,0.8532399398762945,0.7578419033623658,0.9887211811495615,1.8252732906080453,1.5799663087937459,2.1403531165388086,0.8517676895773205,0.8387704758769456,0.13104750903205517
