CTYNAME,0_4,5_19,20_,Cum_inf,Cum_inf_low,Cum_inf_high,Cum_inf_0,Cum_inf_0_low,Cum_inf_0_high,Cum_inf_1,Cum_inf_1_low,Cum_inf_1_high,Cum_inf_2,Cum_inf_2_low,Cum_inf_2_high,Cum_Hosp,Cum_Hosp_low,Cum_Hosp_high,Cum_Hosp_0,Cum_Hosp_1,Cum_Hosp_2
Mills,203,807,3538,12.942862260422583,10.869323719114869,15.371272641457725,3.6430927421616373,2.9220146740673356,4.417867025781404,8.110861640818376,6.906071697099623,9.590245915599496,1.1932387330552086,1.0029779964831207,1.4265345011323638,2.172467358011106,1.8007712279698274,2.5778887785933327,0.9525983968032046,1.0407477162123042,0.18022293015842453
Mitchell,409,1621,7045,13.228377988524068,11.483953072795101,15.547907923475973,3.4014973282720775,2.832996754420935,4.017157457327806,8.885785503062403,7.815760409955521,10.49642995906336,0.9817781118504791,0.856173880258285,1.1678463452043213,2.1656822727190486,1.8286954124357322,2.525301754645123,0.890781962499396,1.122354368981138,0.1467796061120897
Montague,1150,4190,16258,12.578730702674264,10.760883272881319,14.704855572937829,4.006920426194513,3.203629441831493,4.7418350709948625,7.585718083999519,6.5407030631472916,8.775705713493926,1.0223560936306932,0.8698770496331876,1.1896414208070927,2.1813699650769074,1.8175409037961439,2.5380772056937895,1.0490718899003861,0.9845477705619967,0.15344781062315616
Montgomery,44855,155685,510814,13.383758580575849,11.19519687703778,15.718096618421598,4.40365556127582,3.506671443317588,5.400853866372324,8.059787586401441,6.946747010617003,9.317183447902144,0.8970147684571217,0.7618335692864956,1.04740486515418,2.3168761760207106,1.9288674542237036,2.7440637146765385,1.15635745920583,1.0290555402421946,0.1351880301628417
Moore,1964,5365,13861,10.640555435245009,9.113767577583557,12.402278344212881,3.8003636005078443,3.1816735453432754,4.58681258558986,6.415922406798224,5.566165035188594,7.438876312286744,0.4069109133146956,0.3483064627782798,0.4715013391731105,1.9160965089714628,1.6179776648650317,2.2830390643278884,0.9980533034354094,0.848818529892547,0.06184734955887243
Morris,640,2367,9059,10.636395160504762,9.274727860776496,12.335055882495856,2.993259665363629,2.5216977113204018,3.6381122555376804,6.939524061917714,6.091018368306502,8.058150558431347,0.689767954261623,0.5967397914189563,0.8049065228449369,1.809164204203789,1.541702600205858,2.1229740402707797,0.7889835133603593,0.9099884646882153,0.1047544076617921
Motley,54,168,798,20.93539878864786,18.437432279564145,23.210770743578163,5.383110379390212,4.610665896360192,6.170574894060277,13.73737834550533,12.247644712852791,15.244387606190505,1.8506503686594777,1.604047205358039,2.086075308871827,3.362980439082518,2.8725842807527178,3.8590026736533116,1.4160137369108505,1.6732518865674768,0.2752467117388036
Nacogdoches,4145,14849,46381,49.42157561762415,38.72546725482255,60.390140119315326,10.616423560329608,8.156215597442722,13.214898910002681,36.619922419578174,28.812436252717934,45.27982498639943,2.1276686174560115,1.664996452506574,2.6345409542471456,6.910756415790701,5.517006562330038,8.535471151708487,2.620366633143443,3.980562689047604,0.29887426431740016
Navarro,3720,12921,38994,14.440882144247297,12.434690332904976,16.75927487117342,4.175866305508228,3.481259886883484,5.063734542183368,9.52486365946043,8.2600929652513,10.906343672501523,0.7270165874823764,0.6246100060411407,0.8509692288615293,2.3857581094551046,2.0314036070798376,2.8048246007504893,1.0805152972798266,1.1954949951695604,0.10789753961406365
Newton,591,2004,9444,14.186441366751946,11.916147447237622,16.239367767465474,4.503356487511166,3.6762815827502227,5.378344366516188,8.332881197215556,7.154353427380164,9.446235200102311,1.3198372875661275,1.1082372408424863,1.5096143409874878,2.445559264093336,2.0187737788534785,2.851478284587627,1.1728721710820262,1.0701775548529127,0.19869448703348278
Nolan,889,3090,10327,14.928334670997746,12.727704888133037,17.925096600964835,4.295822411749269,3.4664994297054252,5.251053736457016,9.83520878951765,8.462882627891156,11.543101552774843,0.8502461903731118,0.7132341474269802,1.0099043271882406,2.455070047165418,2.0622401559965144,2.9858907280868507,1.111590544049443,1.2244630235247196,0.12643434914651705
Nueces,21586,71312,259391,14.984867152013145,12.868143331717404,18.079647170242037,4.3710219009066495,3.7256576297673263,5.271632254450643,9.708414127122275,8.396513780340713,11.646572788627173,0.8667060767174364,0.7451261981091171,1.0437581342968896,2.4742927831374275,2.0894990319205906,3.012031936086408,1.1285042673330525,1.206384312867863,0.12797846845820154
Ochiltree,746,2497,6461,15.80473264511163,13.170765365616075,18.633490129292028,4.760652806880012,3.8670332436736894,5.897506143621613,10.373676971600187,8.687273004594248,12.138955518042517,0.7180665181652526,0.5960454968286676,0.8559707832495105,2.629438488541469,2.1542874299841626,3.1591156815922843,1.238409078407674,1.2788732251220662,0.10726740362352642
Oldham,82,330,1371,10.270676287433151,9.029168845797773,11.730243522611195,2.986656328641641,2.5259882772022606,3.5228063656733752,6.3143537031895,5.618913105788373,7.131362248121851,0.9630384716038078,0.8386674073566043,1.104024148758654,1.7861643881359401,1.5473663415908063,2.0747121712698235,0.7937999732394149,0.8444148403079994,0.14632852895779738
Orange,5556,18267,61899,12.156132983454567,10.640450933504491,14.679039294240757,4.259915273271508,3.623243634084222,5.354081838038701,7.029836222326566,6.220944365602773,8.274508964048367,0.8473191200536365,0.7416451077587083,1.0221928298224618,2.156270977742084,1.8787403716533266,2.6353396133239664,1.1120069566724808,0.9191975669902017,0.12677632047327592
Palo Pinto,1780,5761,22206,14.10701996324544,12.157114761175725,16.35668143231318,4.794463581913627,3.9732661682886663,5.745173133269458,8.22081126450039,7.225031753028144,9.511775691029957,1.0711326414416944,0.9312213670635846,1.2459919162497806,2.4600382430740995,2.092657510591868,2.9504219705688195,1.2395136765888624,1.0558331276386923,0.1605149759791669
Panola,1329,4554,16955,17.621065085354154,15.063612909721886,20.85838730946782,5.44832725728568,4.342667935419338,6.687745085206204,10.866509792739443,9.3184314938252,12.70484770604021,1.2571005693293196,1.0591683074411486,1.4777939879726825,2.9356329860000256,2.455058628305251,3.5591168167053344,1.411304890265717,1.33799471920243,0.18470886613898446
Parker,10164,36164,127166,12.504166110700805,10.705377132815071,14.186212528766035,4.105724358180446,3.3431576952416555,4.8233256987035995,7.447998153345285,6.573542316716024,8.43410407008584,0.9160389660367438,0.7948232676777357,1.0456242777114986,2.182260883583467,1.8575955837117641,2.512449370874463,1.0761550539738307,0.9601834755215926,0.13798209675316953
Parmer,697,2260,6660,13.508114216032784,11.585283525718113,16.013620273291554,4.276547579184442,3.5430163604216514,5.187333157072992,8.486342325179567,7.310665064142471,10.04097053182906,0.7125825643013382,0.6059050168044974,0.84050668758022,2.3069278019525976,1.9274197093529695,2.7877858005188902,1.112191777026697,1.0802649517587768,0.10638549661845764
Pecos,920,3079,10624,14.902015744546631,12.551786507711405,16.96425345937211,4.8694166060896995,4.066923148935286,5.688114617874003,9.031286273505287,7.698940436147832,10.129413340773151,1.0235817328063626,0.8648821706245994,1.1577933018184703,2.5627290840848476,2.1114152724430735,2.937507110399581,1.2602752269070892,1.141515459781466,0.1520453205568152
Polk,2734,9360,42092,11.018020716035593,9.51395878492829,12.86250138022873,3.5079331487638146,2.8625011426528153,4.148672937277488,6.602557176395217,5.679768757453904,7.655266631871115,0.894798828797277,0.7664298043868565,1.0467371119877245,1.9332260545591622,1.6393766070859244,2.2689022832782473,0.9278965637225317,0.8688803955487658,0.1343375390368916
Potter,7874,25596,81177,12.888476184036914,11.148381100704377,15.091521957310249,4.302461320178047,3.5254842143069807,5.107457665226686,7.833244491259558,6.8761881279275014,9.06344283892192,0.748065413698014,0.6533196874006111,0.8747132777803073,2.2437740385485365,1.9064577717309201,2.6484641226212964,1.119559507155139,1.0073854508723843,0.1121510729563589
Presidio,403,1332,4060,11.613680410251204,10.040222117167064,13.80291790014835,3.5193950842484414,2.932069477669044,4.277592596216748,7.513957230552505,6.5261522322832,8.875331927743291,0.5879641080115368,0.5060125756656906,0.7067716952611393,1.9954655412840814,1.6910816826023185,2.3994784785193235,0.9314294429900069,0.9787079311371479,0.08858842850861275
Rains,626,2176,10184,27.47219953020061,23.441757467405445,31.949821778678682,7.096390675037789,5.8026749620434455,8.569190844284735,18.038962661685137,15.712294204947185,21.064710201899594,2.237927988732721,1.8997213108876447,2.6291333099814542,4.238539506815319,3.5851531018921388,4.9847711994922825,1.7916133994771473,2.099422957703882,0.3249820980778094
Randall,8875,30716,108664,19.83083133693659,16.85086543295982,23.414491133324983,5.898351161776095,4.779635712892692,7.328590992447178,12.72768682371726,10.734680260185621,14.763551409583595,1.315573472862002,1.1207374398790957,1.5570439787450554,3.206533490503209,2.7276183138914316,3.9338979873951265,1.5084200411720465,1.52946912978715,0.19350211609338366
Reagan,235,740,2166,9.40708020070057,8.070496260514929,10.933297372765542,2.8259047368182753,2.341374763718152,3.4621716720086533,6.211118175651816,5.3517513757419755,7.204652863295273,0.35458931866612653,0.3010766418348774,0.4141560438528248,1.6331827703541006,1.3818692698400705,1.949260058624512,0.7478721274865867,0.8227604433321902,0.05376993335340706
Red River,632,1976,9070,11.74274502789876,10.098125862707148,13.38923112861032,4.207891819272875,3.512083572943955,4.995087567144583,6.4372752319182345,5.61136438011272,7.240897958284532,1.0832187429991216,0.9304863461312444,1.232996608147732,2.1164523280256873,1.8196017824603155,2.4698891310869535,1.1073300742855952,0.8518721196060759,0.16409186142188364
Reeves,874,2710,8186,11.087113115441404,9.48521923183776,12.977395334222571,3.644683229708348,3.0284358125488486,4.358042575772308,6.863987714461469,5.9485905213941725,7.968558126055056,0.5581623070530284,0.475326808074446,0.6525071812396507,1.9509672129068105,1.6370119493350317,2.3059257097056367,0.9540860562044016,0.9060955898308274,0.08429880313747831
Refugio,290,1341,5035,14.850551624380039,12.854291202205594,17.006807453473098,3.6219646295742516,3.056927561179943,4.327994768311921,9.980118532100049,8.768785984605849,11.392688169458896,1.184580046513944,1.0244204541914594,1.3520285251916215,2.367347511168791,2.0399672755515526,2.73730777049373,0.9453028754525541,1.244165119303854,0.17621417877225878
Roberts,54,169,617,7.170782215786655,6.253059492299847,8.038224924010265,2.195008710364651,1.8258896316693876,2.575525855232799,4.62263250541506,4.099312423786562,5.14296300342187,0.33555736182520624,0.2905515976055437,0.3783740266405493,1.302048971031676,1.1069305700151302,1.4837801949413991,0.5854938018699112,0.6627521149070893,0.05186800454354297
Robertson,1099,3425,12743,10.96934148512557,9.183337337875013,12.649588008143873,3.516916968689368,2.8543907199411467,4.230647259819828,6.784259403913582,5.795861017028784,7.825516779204782,0.6505705497263323,0.5440344597903656,0.7619792223949782,1.919617398770526,1.588098123099589,2.2635912555694144,0.9260714646309822,0.8925355043829934,0.0985575163741918
Rockwall,7887,30080,93340,12.928114280964238,11.155865875685176,15.26420645648692,4.04264030338601,3.3694262226579292,4.884216470745972,8.017476149092625,7.003122374173165,9.43209548175592,0.8510135492888934,0.7317282208909066,1.008330841928319,2.2187673881805576,1.8819248575228176,2.6553314899344342,1.0588681086031708,1.0266807244263907,0.1271375761613887
Runnels,604,1950,7314,12.91220369028409,10.781268815859876,14.930107035772286,4.2098821882544595,3.4739648472206865,5.008805993725557,7.861864344033951,6.639278909183273,9.042965233992577,0.8800325869106723,0.7298825222448054,1.0246155848428458,2.2536305764617093,1.8738039231771324,2.620553812126872,1.104781829783105,1.0128283084363061,0.13223861523087616
Rusk,2818,10395,39866,13.73314434686202,11.506559346640346,15.775567989657574,4.177511966317943,3.4050307038845884,4.973256739585399,8.47497668853725,7.2599357855373405,9.685677096308499,1.035253454780134,0.8705746386562709,1.1916646787721419,2.3252042716518586,1.9287692575435609,2.6800114374286244,1.0941121926965518,1.0752241702992924,0.15440677139110257
Sabine,530,1453,8123,16.15776082567573,14.004463762434378,19.56091691883319,5.664008958365898,4.776346829528135,7.104606423619322,8.860823889478016,7.703695865615302,10.500007823659129,1.6222105963633542,1.3931449957308226,1.9499721174542097,2.8325269155991433,2.431806927439773,3.5161225763920214,1.4758322911020274,1.1226292433697613,0.24214317405543204
San Augustine,415,1319,6099,11.957548506113302,10.267719155858106,13.676950696649529,4.128669424602028,3.4384104675604665,4.917225150980686,6.717077627234413,5.815501571266023,7.705704248360402,1.114240610110247,0.9552412359929572,1.2887257779800607,2.145733844236763,1.8130685762162742,2.4873394140386167,1.0832777629361519,0.8845719506909431,0.16821091656388282
San Jacinto,1491,5284,22161,14.315991134921461,12.405296160170714,16.79826556488303,4.465578830629298,3.763043220024072,5.433458092794989,8.648763551963098,7.55619771983008,10.054760131760151,1.1715009668397238,1.0035236787487358,1.3859177268077993,2.443855822716694,2.0700198296096484,2.9168082346084367,1.1664430177175342,1.096412978853524,0.1757822217744722
San Patricio,4640,15368,50652,12.279920711474066,10.73307891451211,14.732180742791511,3.751315086475289,3.141053318314732,4.620448120629629,7.87454478582264,6.905077709352483,9.232465837322433,0.6584201771770981,0.5683612070707676,0.7923624557794609,2.094048834102846,1.803052610000378,2.5982800519651024,0.9916607724794942,1.0165401088121788,0.09951544890715608
San Saba,263,975,4607,14.709258508951113,12.797961888409043,17.845468977038287,4.190993971638157,3.5145911098328853,5.255214083113082,9.185489153977723,8.058147136222244,10.969158706383023,1.3599643636880638,1.174107861395313,1.652479653376156,2.4415967375481227,2.09799269281171,3.0378106404411884,1.0921454775552009,1.162253091943048,0.20353674069315475
Schleicher,152,486,1753,22.476222405587702,19.203478634326967,26.00002676017475,4.961825553186332,4.1490294473952645,5.977751420336134,16.719414691772535,14.393766956463315,19.260903210334952,0.8145134292140804,0.6876928336277125,0.9581667793509572,3.3549897177338757,2.912451968484271,3.9367226419160377,1.2817920389497717,1.9754247351474863,0.11848414734694253
Scurry,1033,3690,11489,13.346756429177775,11.638356849092103,15.409777399296248,3.5347828646870996,2.9830163417294715,4.233782689836771,9.175924343904756,8.012269249624541,10.519842962002475,0.623324805279668,0.5358927366014525,0.7227780757407034,2.1731457673972177,1.870011013495646,2.5169426439150606,0.9182911108576441,1.1544190998507542,0.09368061993316298
Shackelford,177,645,2407,17.431566990063228,15.02676740897941,19.80688822835316,4.750184313194396,3.8967980080557347,5.6511515106895,11.360576946744393,9.793489189572858,12.938935709458079,1.2813289936992476,1.0959100022603157,1.4602340950614314,2.8201860174747093,2.378792025123075,3.304129265173991,1.2285079367293519,1.3903366883942443,0.1892617148081363
Shelby,1709,5258,17212,12.956051094916823,11.241534203052488,15.200025064415959,4.417664220326978,3.712373478634354,5.427954915868839,7.756239620087573,6.840580541761452,9.035285982909997,0.7686893156418794,0.6692704730210571,0.8948043022887061,2.2752300573400945,1.9656021320496093,2.730825130753596,1.1615946810093662,0.995174168033925,0.11439868122560384
Sherman,194,612,1872,16.58295197536563,13.725704723150505,19.588781148576647,5.375553993013924,4.310215614217578,6.4737052593530775,10.243032366889594,8.659748955092732,11.907937303754268,0.9862296612128338,0.8209748847681535,1.1708343824290455,2.8087547556059578,2.2992035483722,3.3685325104332877,1.400479213031045,1.2655949615679964,0.1467999459477768
Smith,15134,50755,179320,17.966845105138944,15.507454949417657,21.391038359052683,5.623626112115048,4.7488932832058,6.803492317888898,11.168804162632817,9.864883346638864,13.076142695867759,1.1989215224643541,1.0378009518939297,1.4256168745581606,2.996047007158797,2.5438418138982692,3.5941374962503922,1.451852096447352,1.3671471592221545,0.1785544743963708
Somervell,506,1830,7552,13.480743682890068,11.609825830431468,15.925596753855922,4.129644082633333,3.4705979572327736,4.9485962533603685,8.15473784166152,7.067675811413579,9.752159577663242,1.1365748681333938,0.9758704442475232,1.3710191531562776,2.2974361632642735,1.9535148606071817,2.750573551503865,1.0806563106863587,1.0483377815635582,0.17013696325509237
Starr,5542,17928,42464,9.192584196464521,8.011683569399457,10.695771625332036,2.7345225470172205,2.36127801171083,3.3474300766313356,6.156989320199008,5.363023316103089,7.225980047076523,0.2948324638572546,0.2544718581395027,0.34554142507944324,1.5856204166249794,1.375154066446373,1.8874152645653512,0.7272850247675833,0.8205610510487441,0.044651251761594624
Stephens,475,1715,7153,23.12850585656578,19.37080044314896,27.530326861114773,6.118037693110251,5.023120537288033,7.585292317363267,15.215901762021243,12.850602792188502,18.244670913854836,1.7581206769932118,1.4740670990121543,2.133079534070252,3.6428858881552615,3.015324608338216,4.369804206420551,1.5684825409706087,1.8138070709789245,0.25680561151775344
Sterling,136,322,939,17.083479866928563,14.756418863206239,19.88396211410926,6.383180508096071,5.480390598030078,7.623508877832428,9.772969661093112,8.377495474948526,11.190261466753396,0.9030340502926897,0.7651140335044221,1.061103337749484,3.006791570811326,2.623911238363581,3.5472737490996176,1.6578082542002024,1.2241391628218037,0.13411487755979312
Sutton,179,673,2369,12.759640989084584,10.986631558847614,15.01506745027995,3.726940124285995,3.149033227288579,4.56816454404898,8.105571971345771,7.077227952388118,9.437714395441414,0.9129589645506854,0.7856207746636535,1.0898375948284786,2.156767342836982,1.8279239224473882,2.5587570530397548,0.9750059833108531,1.0477205159230336,0.1377019153806959
Swisher,398,1456,5101,15.517811889552668,13.280960505023302,18.049459520104943,4.330053960934396,3.6277900619274552,5.217299509212636,10.236353508343608,8.845045309184167,11.809223431677996,0.9724073814239029,0.830452933212384,1.1369840304105157,2.54469716283175,2.1555232741761827,2.9967694657872883,1.1263969639197997,1.2697675062711968,0.1446170245759403
Tarrant,138082,469211,1575654,16.58120651212605,14.170738815578693,19.923000291773626,5.253938201382912,4.281209218906017,6.554859382809254,10.208773368902197,8.960612285213344,12.07296493769891,1.0833303041179179,0.9328728350298992,1.293880762285251,2.7864953710407585,2.3599332527526387,3.409131976746698,1.3628646038619046,1.2656794644191534,0.16065218828024252
Taylor,9827,31744,105265,24.89887692799671,20.247250997191266,29.727059875800077,7.005308426740754,5.536038283797444,8.76179016015997,16.459121521572854,13.724792156429144,19.599310910213518,1.3151724723544944,1.076834787788528,1.588789896842638,3.8964230593679554,3.153056619108508,4.728946343370845,1.7713172923799312,1.9316643421810098,0.19071327291591678
Terrell,26,121,540,7.6853725571151505,6.729326606479198,8.514465968730605,1.6466307816886157,1.3839255435610425,1.9176737570207771,5.541994469941303,4.9203082871758195,6.139711532656147,0.4666921466887657,0.4052908541249979,0.5241265380782947,1.2799599434013442,1.0975263843269052,1.4379211956786409,0.44067652399269186,0.7661488880928511,0.07135259308159422
Terry,892,2734,7921,14.516518020216594,12.133999271919846,16.733780699881706,5.075590468455592,3.952832519422862,5.972859010445303,8.6228329357609,7.418536685787579,9.928453270206715,0.8094690918626226,0.674839957265557,0.9354208119708313,2.5227708047411967,2.092967122427218,2.9791394073327235,1.3124589686531083,1.0963245822660102,0.12114167938105577
Throckmorton,102,299,1125,14.661361414497565,12.970712206546638,16.69913792569713,5.08981380201301,4.400162201836549,6.090931365506362,8.478432276966656,7.53353119829159,9.531007646820372,1.0858137886790509,0.9492708642999789,1.2485962000069826,2.5971005885602736,2.260235261853484,3.0283352912422816,1.3416490949703075,1.0882413206759387,0.16247420081282632
Titus,2236,7421,21700,12.076685095545086,10.295539859668734,14.03536912129915,3.759901171224805,3.136055738415372,4.546006720954111,7.713734968840549,6.569940026865996,8.976621016983303,0.5868056758048772,0.49774057908456976,0.6934226117277642,2.0804922964473516,1.7652087213989234,2.441940501241899,0.9847618313586164,0.9987171584398323,0.0889378129870243
Tom Green,7381,24431,87245,17.095652160498616,14.65685481500348,20.47932733401965,4.911258985369825,4.062271141679634,6.170602859798456,11.18182850229515,9.650230616247057,13.228990210097338,0.9653640168518154,0.8261405215206531,1.1559420251632455,2.779923220892899,2.4076343350759717,3.333516567005408,1.2710917930026469,1.3676218879599622,0.14458836201015596
Travis,73426,223472,1038063,22.05739526723523,18.872014747275838,27.139397597559373,6.980692413573441,5.683239287006576,8.628363534228987,13.374424474936838,11.338105942680658,16.21525698344824,1.795996749213639,1.5045851801534529,2.2093340624534217,3.6616080403031805,3.037486230798638,4.589018481414882,1.7919628061433537,1.6060143604798967,0.26133851697957167
Trinity,702,2403,11123,15.23949556574851,12.873595740420756,18.132923220345596,4.66483106813755,3.726720617397323,5.772918787987707,9.165144359310395,7.889202558044838,10.867929842861555,1.375428334562755,1.1656408682837596,1.6421000844570777,2.575220311605407,2.177331178218234,3.0974992720777497,1.2050600409923278,1.1494950671502273,0.2043629991309223
Tyler,974,3375,16033,15.859609450451288,13.343971915828883,18.547120277495228,4.824262169447812,3.9036761794955797,5.811982454716963,9.530563022814306,8.28000234086856,11.000470325418089,1.460302272062822,1.2328688945486663,1.699165956495186,2.653327516359151,2.2073730035456585,3.0943617468972238,1.2401709488748014,1.1947956939350877,0.21706964372045284
Upshur,2534,8715,32032,14.039673933123222,11.815397767831367,16.3571268524572,4.537845306453653,3.706766845155951,5.679674414184044,8.444961240171082,7.218438816344663,9.800741620112131,1.0382212800017536,0.8746347936431849,1.2164127913236247,2.409517530661839,2.0154906567565347,2.8636236473650167,1.1845434221901692,1.0712133734106553,0.15464289638922452
Upton,162,752,2195,14.21278898191441,12.097901602556869,16.41282168867489,3.3120562868303622,2.681928020844682,3.9735930351910604,10.145533408683779,8.688768916627323,11.691111601643408,0.7624850103410693,0.6427034001303773,0.8948001957898475,2.2358828942275393,1.8970560549881714,2.6492477584304357,0.8565500818303247,1.2594219426883932,0.11433228369432168
Uvalde,1921,5545,17494,17.735449052275264,15.250915672215939,20.89349302325513,5.6484376967066865,4.626940636702251,6.850042503842729,11.20366428855314,9.71608094437724,13.241248401120044,0.8602000446868798,0.7318742084601532,1.0287557807446586,2.9692518391721077,2.5527158574747957,3.4960170214315,1.4707641469786352,1.3588263022554665,0.12509271481469234
Val Verde,3803,11022,32895,12.546036540092498,10.341364741568725,14.713084566915333,4.061156427340118,3.317470357766093,4.923074095545129,7.900149660191237,6.668580599983147,9.364600655189832,0.535153372476541,0.4406078310774403,0.6344617910957513,2.173635356131403,1.77797826361463,2.571850788525492,1.0607262840268097,1.0214453428365784,0.0804471371245584
Van Zandt,3558,12506,47936,14.319107529464056,12.086951866767484,17.2163531804041,4.5548543993716235,3.7106434027496666,5.5086272246289205,8.601317106539287,7.419217087987162,10.031031417653189,1.1038630622282475,0.9339855579596271,1.3126580260134872,2.4574289851189253,2.03171194862538,2.963204035875437,1.1831820348663569,1.0927444236591946,0.16453463662454462
Victoria,6076,19233,66355,12.354149830859512,10.686985512069061,14.408474357643362,3.925780167980146,3.2929218195026912,4.723194951866273,7.765219676445456,6.803147740506861,9.06823713038498,0.6815130320717597,0.593575564669882,0.8041262883730258,2.1384299408342375,1.7969122467253038,2.4968933425722866,1.030530582220139,1.002795676957879,0.10346807815797965
Walker,3266,12495,65507,99.6007443478737,82.08461753467536,126.23430809359779,17.944184651015977,14.593081642155436,23.80718745784887,74.55859963713993,61.216568309437804,92.88184250269855,7.2840237263166685,5.978848552442192,9.261414292452422,13.178669076771506,10.59769351454808,16.30792527683079,4.299704986556222,7.866393405032825,0.983671864338693
Waller,3924,16111,43518,85.68221460324058,68.59995481240912,107.53299852276052,14.43030038475239,11.091984816927594,18.482448285028156,68.3774604677034,55.33599540294608,84.94108832926605,2.9285453613250843,2.3332107825182877,3.692013429741615,11.029930546803683,8.75716941113821,13.944153334595844,3.474508419052712,7.144241320795087,0.40051088080933006
Ward,850,2591,7525,12.823459185190618,11.0396997273096,15.130818111771898,4.506954006992856,3.718502702033682,5.465179150541628,7.622772029883652,6.655923688583942,8.940224626775613,0.6917947982354619,0.5949309500505933,0.8198576735747699,2.263153752769847,1.934350023099725,2.7314418353287864,1.1824611887077008,0.9843754172061168,0.10384077487246278
Washington,1913,7831,27263,51.21331824271775,43.86000134472516,61.601798124941,10.101484935352108,8.264015965642521,12.249899941332089,38.40212030115656,32.690817819849656,46.3876795197582,2.6585569653244736,2.2453338119449944,3.2169584840633862,7.0483224593772675,6.012484533553118,8.552188678433629,2.4642608481969885,4.224287377234042,0.37164770348738324
Webb,21405,70908,176835,10.692346668258152,9.23234974679106,12.361237692805295,3.0272414197132984,2.4885219236269758,3.577288598478223,7.32452610158362,6.333182470334079,8.435760789070429,0.34949930973449983,0.30074332574175305,0.4064935496864581,1.798301270291901,1.5241737231025836,2.109484114179889,0.7944817571056808,0.9563781546567872,0.052830608585724755
Wharton,2851,8880,30008,12.974850930899962,10.574317297933032,14.665263971572442,3.8908493246921356,3.134253479895041,4.538992079524975,8.426390365245062,6.977013927059187,9.454859059715666,0.6343990405151085,0.5183380063939583,0.7186830086562108,2.192992312305826,1.7724115460585834,2.473318464938192,1.0206240283769918,1.0754126369600312,0.0956379529918701
Wheeler,273,1048,3483,12.55206826710285,10.96523076428528,14.670470445788276,3.83287012943998,3.2625290261119755,4.507958223688599,7.8296522384034635,6.910373187878063,8.933286974272924,0.8943166150482477,0.7808984921689919,1.0529517229118683,2.134264873845857,1.8495514468473104,2.538520777282033,1.0032639879600864,1.0112782791041797,0.13317330372026087
Wichita,8106,26978,95096,27.88488672569178,23.721713360897283,33.26734859718513,7.189549341469068,5.981526061459276,8.90147881291413,19.447153341023615,16.524847680270682,22.94049577278776,1.4537565440558262,1.2203294607016604,1.732155671236216,4.231907250192228,3.5570940402091797,5.152513792740886,1.8312432444513596,2.230192007352567,0.2101020197894407
Wilbarger,754,2219,9549,19.290189934074288,16.57058963078293,22.680818387702097,5.2116928832593565,4.340359244762925,6.222784806951821,13.097244850013542,11.335336804123715,15.325434655257338,1.0486207568098513,0.8998840442437255,1.238115546559574,3.0784393830456884,2.6343215736687497,3.568302397114335,1.3382316775878929,1.5827259432241743,0.15547775971789607
Willacy,1151,4212,14674,15.122867086236493,13.098880760668658,17.89277896052212,3.504974979502555,2.938485913149094,4.284528565847157,10.995110259204942,9.613242266524091,13.035755665972026,0.6241443126200791,0.5416352714928198,0.7386930034906192,2.3455044411679937,2.034141195960289,2.800136342535912,0.9069796201255147,1.3428131117213136,0.0922788552135284
Williamson,41800,138832,516559,13.729545253605956,11.51255882568355,16.01326872175529,4.614058594506451,3.7636119131987953,5.5142023199891765,8.025712827434717,6.788940772715935,9.405167161631699,1.0199024909149514,0.8533527297596434,1.1946957671567604,2.393566974259841,1.9605143114073753,2.8404124731629063,1.2006871226732716,1.0292116283424546,0.15380093478820364
Wilson,2966,11000,40217,11.862031360200945,10.275723064631029,13.82403472344482,3.5558461515432693,2.929674822538004,4.308987329647182,7.559443143450241,6.504400227427245,8.659466707272792,0.8173139332916852,0.700448603069856,0.9485142800691061,2.02567317699095,1.7335472195198904,2.3785708287055174,0.9339308792481877,0.9781199401011935,0.12256991030319453
Winkler,585,1761,5068,11.740252998567295,10.21994663329449,13.580349848381463,3.622249752787992,3.0894980533945575,4.4335847894973055,7.603041723461692,6.663544680272068,8.702415270947533,0.4942249022017192,0.428546588524835,0.5714956360897427,2.0126504442106112,1.7412493465984475,2.4112759021704773,0.9517815352423598,0.9805074541724482,0.07457286160620409
Wise,4752,16237,57108,13.843359835987988,11.707985702672755,15.800791480788506,4.585702803606404,3.745242408538793,5.36768798566152,8.266446125174497,7.013270260271106,9.36698000172367,0.9855703658924432,0.8253209670244671,1.1276566030525663,2.4048514829366097,2.000414744373677,2.7947873757570223,1.1933495504809857,1.0550628978985186,0.1468626591177496
Wood,2099,7927,37895,19.259023815466445,15.838678404271423,23.090191361737297,5.26820848160359,4.1403506028659045,6.395554330911614,12.156863125064376,10.259992943132318,14.356754447064178,1.7363038111996825,1.4458724911555816,2.0800732538832243,3.1229794657146335,2.521725259422323,3.762334150088688,1.3559466548716657,1.4790482100659192,0.25567875627268954
Yoakum,665,2037,4766,16.16983092254459,13.81827345737732,19.35850424037329,5.493251155780516,4.565684752574018,6.822464704981968,9.955825454664257,8.540714070424588,11.690477700314382,0.735528099682534,0.6207706118050558,0.8758334946781593,2.7911588254490836,2.381031053544257,3.396303073893406,1.4416548304422883,1.2407128435492718,0.10939537577310632
